ajoneuvoluokka;ensirekisterointipvm;ajoneuvoryhma;ajoneuvonkaytto;variantti;versio;kayttoonottopvm;vari;ovienLukumaara;korityyppi;ohjaamotyyppi;istumapaikkojenLkm;omamassa;teknSuurSallKokmassa;tieliikSuurSallKokmassa;ajonKokPituus;ajonLeveys;ajonKorkeus;kayttovoima;iskutilavuus;suurinNettoteho;sylintereidenLkm;ahdin;sahkohybridi;merkkiSelvakielinen;mallimerkinta;vaihteisto;vaihteidenLkm;kaupallinenNimi;voimanvalJaTehostamistapa;tyyppihyvaksyntanro;yksittaisKayttovoima;kunta;Co2;matkamittarilukema;alue;valmistenumero2;jarnro
M1;2010-07-26;;01;ADT271(WH);ADT271L-AWFGXW(5D);20100726;8;4;AF;;5;1625;2140;;4785;1810;1480;02;2231;130;4;true;;Toyota;TOYOTA AVENSIS Monikäyttöajoneuvo (AF) 4ov 2231cm3;1;6;TOYOTA AVENSIS;05;e11*01/116*0331*03;02;286;159;149301;451;SB1EB76L30;3609579
M1;2010-11-10;;01;SHD;0H0;20101110;8;4;AC;;5;1625;2050;;4560;1780;1700;02;1998;108;4;true;;Subaru;FORESTER Farmari (AC) 4ov 1998cm3;1;6;FORESTER;12;e13*01/116*0982*05;02;765;170;174887;886;JF1SHHLZ3A;3611337
M1;2010-07-28;;01;1;3;20030715;6;4;AA;;5;1553;1920;1920;4670;1760;1450;01;2350;140;4;false;false;Honda;ACCORD Sedan (AA) 4ov 2350cm3;;;ACCORD;05;e6*2001/116*0092*00;01;290;223;164431;889;JHMCL96803;3612979
M1;2010-07-06;;01;JV32;JV32P200;20020911;8;5;AC;;5;1690;2150;2150;4710;1804;1468;38;2435;103;5;false;false;Volvo;V 70 Farmari (AC) 5ov 2435cm3;1;5;V 70;05;e4*98/14*0061*02;01;179;171;316618;411;YV1JV32P22;3614787
M1;2010-07-14;;01;SW79;SW7969??;20051219;0;4;AC;1;5;1649;2180;2180;4720;1804;1466;02;2401;120;5;true;false;Volvo;V70 Farmari (AC) 4ov 2401cm3 A;2;5;V70;05;e4*01/116*0040*12;02;280;209;240903;662;YV1SW79695;3616395
M1;2010-07-29;;01;SCBZBF1;FM6AJ008R8P627MGEM1;20100729;2;4;AC;;5;1320;1805;;4443;1765;1423;01;1197;77;4;true;;Audi;AUDI A3 Farmari (AC) 4ov 1197cm3;1;6;AUDI A3;05;e1*01/116*0217*28;01;853;127;93624;207;WAUZZZ8P2B;3618722
M1;2010-09-14;;01;AACBBBX01;EFD6FD62E018;20090105;0;4;AA;;5;1590;2135;2135;4937;1817;1447;02;1968;125;4;true;false;Skoda;SUPERB Sedan (AA) 4ov 1968cm3 A;2;6;SUPERB;05;e11*01/116*0326*05;02;091;159;281125;001;TMBAF73T69;3620199
M1;2010-09-09;;01;E;E04;20100909;7;4;AF;;7;1550;2215;;4541;1783;1646;01;1997;104;4;false;;Nissan;NISSAN QASHQAI+2 Monikäyttöajoneuvo (AF) 4ov 1997cm3;3;;NISSAN QASHQAI+2;05;e11*01/116*0295*12;01;444;194;173217;085;SJNJBNJ10U;3622007
M1;2010-08-24;;01;JNA11;AA5;20100824;8;4;AA;;5;1360;1788;;4597;1788;1575;01;1598;83;4;false;;Chevrolet;CRUZE Sedan (AA) 4ov 1598cm3;1;5;CRUZE;05;e4*01/116*0140*02;01;853;159;68547;205;KL1JF69E9A;3623459
M1;2010-08-27;;01;FW11;5B;20100827;8;4;AA;;5;1700;2235;;4899;1860;1464;02;1995;135;4;true;;BMW;520d Sedan (AA) 4ov 1995cm3 A;2;8;520d;05;e1*2007/46*0363*02;02;301;137;253239;613;WBAFW11090;3624866
M1;2010-08-27;;01;7J9HZ*;7J9HZC;20100827;8;4;AC;;5;1504;2065;;4380;1810;1862;02;1560;80;4;true;;Citroen;BERLINGO Farmari (AC) 4ov 1560cm3;1;5;BERLINGO;05;e2*01/116*0366*09;02;091;147;166455;005;VF77J9HZCA;3626580
M1G;2010-10-29;;01;KDJ120(K);KDJ120L-GKAEYW(BF);20080423;0;4;AC;;5;2035;2850;2850;4720;1880;1910;02;2980;127;4;true;false;Toyota;LAND CRUISER Farmari (AC) 4ov 2980cm3 A;2;;LAND CRUISER;10;e6*01/116*0089*05;02;288;238;238870;684;JTEBZ29J00;3628234
M1;2010-09-17;;05;FW11;5B;20100917;8;4;AA;;5;1700;2235;;4899;1860;1464;02;1995;135;4;true;;BMW;520d Sedan (AA) 4ov 1995cm3 A;2;8;520d;05;e1*2007/46*0363*02;02;604;137;158668;339;WBAFW11050;3629732
M1;2010-08-20;;01;MCFCA308X1;NNAD7BT0117NVR07MGG0;20100820;1;4;AC;;7;2284;3080;;4991;1904;1990;02;1968;132;4;true;;Volkswagen;MULTIVAN Farmari (AC) 4ov 1968cm3 A;2;7;MULTIVAN;05;e1*01/116*0220*24;02;049;232;231719;027;WV2ZZZ7HZB;3631365
M1;2010-08-23;;01;PX71;AB;20070716;8;4;AC;1;5;1775;2300;2300;4840;1850;1490;02;2990;173;6;true;false;BMW;530d Farmari (AC) 4ov 2990cm3 A;2;6;530d;05;e1*01/116*0230*09;02;106;180;160099;058;WBAPX71080;3633229
M1;2011-02-08;;01;A4B;6EU;20110208;6;4;AB;;5;1555;2110;;4755;1795;1440;02;2184;120;4;true;;Mazda;MAZDA 6 Viistoperä (AB) 4ov 2184cm3;1;6;MAZDA 6;05;e1*01/116*0448*08;02;420;142;109414;791;JMZGHA4B60;3634928
M1;2010-09-07;;01;KZ0V;KZ0V06;20100907;6;4;AC;;5;1350;1780;;4559;1804;1523;01;1598;81;4;false;;Renault;MEGANE Farmari (AC) 4ov 1598cm3;1;6;MEGANE;05;e2*01/116*0373*15;01;049;162;148652;027;VF1KZ0V064;3636617
M1;2011-10-07;;01;EAB2;5BBBE;20010426;6;4;AA;1;5;1705;2190;2190;4860;1850;1440;01;2970;175;6;false;false;Jaguar;S-TYPE Sedan (AA) 4ov 2970cm3;1;5;S-TYPE;05;e11*98/14*0115*05;01;091;270;174216;007;SAJAB02L81;3638158
M1;2010-10-08;;01;AABMPX01;NFD6FD62E018;20090416;0;4;AA;;5;1587;2132;2132;4937;1817;1482;02;1968;103;4;true;false;Skoda;SUPERB Sedan (AA) 4ov 1968cm3 A;2;6;SUPERB;05;e11*01/116*0326*07;02;092;177;165209;014;TMBAE73T99;3640101
M1;2010-11-12;;01;ACCFFBX01;NFM6FM62Q025W;20101112;1;4;AC;;5;1569;2132;;4937;1817;1529;02;1968;103;4;true;;Skoda;SUPERB Farmari (AC) 4ov 1968cm3;1;6;SUPERB;05;e11*01/116*0326*13;02;503;145;198540;231;TMBJE73T8B;3642051
M1;2010-11-03;;01;FW11;5B;20101103;8;4;AA;;5;1700;2235;;4899;1860;1464;02;1995;135;4;true;;BMW;520d Sedan (AA) 4ov 1995cm3 A;2;8;520d;05;e1*2007/46*0363*02;02;398;137;155500;151;WBAFW11030;3643544
M1;2010-10-07;;01;VP11;5B;20101007;0;4;AC;;5;1650;2140;;4454;1798;1545;02;1995;105;4;true;;BMW;X1 xDRIVE 18d Farmari (AC) 4ov 1995cm3 A;2;6;X1 xDRIVE 18d;05;e1*2007/46*0275*02;02;179;164;116351;411;WBAVP110X0;3645189
M1;2010-09-27;;01;ADT270(W);ADT270L-AWFEYW(2D);20100927;8;4;AF;;5;1595;2130;;4785;1810;1480;02;1998;93;4;true;;Toyota;TOYOTA AVENSIS Monikäyttöajoneuvo (AF) 4ov 1998cm3;1;6;TOYOTA AVENSIS;05;e11*01/116*0331*03;02;740;142;181752;582;SB1ED76LX0;3646624
M1;2010-10-14;;01;MW50;MW5050??;20101014;3;4;AF;;5;1519;2020;;4522;1785;1499;02;1984;130;5;true;;Volvo;V50 Monikäyttöajoneuvo (AF) 4ov 1984cm3 A;2;6;V50;05;e4*01/116*0076*22;02;638;154;163219;064;YV1MW5050B;3648217
M1;2010-10-29;;01;MMD12;2BB5;20101029;5;4;AF;;5;939;1367;;3662;1597;1607;01;1206;60;4;false;;Chevrolet;SPARK Monikäyttöajoneuvo (AF) 4ov 1206cm3;1;5;SPARK;05;e4*2007/46*0129*03;01;739;118;98805;548;KL1MF48D9B;3649620
M1;2010-10-22;;01;4C5FS*;4C5FS0/1;20101022;8;4;AF;;5;1362;1815;;4276;1821;1519;01;1598;88;4;false;;Peugeot;308 Monikäyttöajoneuvo (AF) 4ov 1598cm3;1;5;308;05;e2*01/116*0362*24;01;853;147;51633;203;VF34C5FS0A;3651355
M1;2010-09-28;;01;ZRE151(H);ZRE151L-DHFDPW(1L);20100928;8;4;AF;;5;1320;1750;;4245;1760;1515;01;1598;97;4;false;;Toyota;TOYOTA AURIS Monikäyttöajoneuvo (AF) 4ov 1598cm3;1;6;TOYOTA AURIS;05;e11*01/116*0305*10;01;598;152;65477;686;SB1KE56E10;3652931
M1;2011-01-14;;01;ADT270(W);ADT270L-AWFEYW(2D);20110114;8;4;AF;;5;1595;2130;2130;4785;1810;1480;02;1998;93;4;true;false;Toyota;TOYOTA AVENSIS Monikäyttöajoneuvo (AF) 4ov 1998cm3;1;6;TOYOTA AVENSIS;05;e11*01/116*0331*03;02;423;142;208710;214;SB1ED76L90;3654705
M1;2011-01-28;;01;A;A01;20110128;8;4;AF;;5;1215;1645;;4135;1765;1565;01;1598;86;4;false;;Nissan;NISSAN JUKE Monikäyttöajoneuvo (AF) 4ov 1598cm3;1;5;NISSAN JUKE;05;e11*2007/46*0132*00;01;684;138;30094;261;SJNFBAF15U;3656188
M1;2010-09-30;;01;AS70;AS7056??;20100930;8;4;AA;;5;1721;2270;;4851;1876;1493;02;2400;151;5;true;;Volvo;S80 Sedan (AA) 4ov 2400cm3 A;2;6;S80;05;e9*01/116*0057*14;02;091;184;165183;006;YV1AS7056B;3657613
M1;2011-01-26;;01;F5D61;M62AZ1;20110126;6;4;AF;;5;1301;1635;;3940;1710;1490;02;1396;66;4;true;;Hyundai;i20 Monikäyttöajoneuvo (AF) 4ov 1396cm3;1;6;i20;05;e11*2007/46*0129*00;02;915;109;151570;794;NLHBB51RAB;3659212
M1;2010-10-15;;01;ZRE151(EA);ZRE151L-DEFDPW(2E);20101015;8;4;AA;;5;1330;1760;;4545;1760;1470;01;1598;97;4;false;;Toyota;TOYOTA COROLLA Sedan (AA) 4ov 1598cm3;1;6;TOYOTA COROLLA;05;e11*01/116*0314*04;01;609;150;48295;288;AHTLH56E90;3660551
M1;2011-01-27;;01;MCU15(W);MCU15L-AWPGKW(1A);20001018;Y;5;AC;;5;1865;2270;2270;4580;1815;1660;01;2995;148;6;false;false;Lexus;RX300 Farmari (AC) 5ov 2995cm3 A;2;4;RX300;05;e6*98/14*0078*00;01;989;311;278155;637;JTJHF10UX0;3662016
M1;2010-11-26;;01;AUR20(WC);AUR20L-GWFEYW(2D);20101126;6;4;AC;;5;1615;2260;2260;4440;1790;1670;02;1998;93;4;true;false;Toyota;TOYOTA VERSO Farmari (AC) 4ov 1998cm3;1;6;TOYOTA VERSO;05;e11*01/116*0350*03;02;205;139;213946;875;NMTDD26R80;3663340
M1;2010-10-25;;01;AACDAAX01;NFD7FD7AM006;20101025;2;4;AA;;5;1370;1970;;4666;1769;1485;01;1798;118;4;true;;Skoda;OCTAVIA Sedan (AA) 4ov 1798cm3 A;2;7;OCTAVIA;05;e11*01/116*0230*38;01;837;155;97315;331;TMBAK61Z2B;3665367
M1;2011-01-04;;01;F5D14;A62AZ1;20110104;Y;4;AC;;5;1885;2510;;4685;1885;1755;02;2199;145;4;true;;Kia;SORENTO Farmari (AC) 4ov 2199cm3 A;2;6;SORENTO;05;e11*01/116*0358*04;02;905;194;135650;652;KNAKU814DB;3666847
M1;2011-01-10;;01;3;1;20110110;0;4;AB;;5;1257;1690;;4255;1765;1460;01;1339;73;4;false;;Honda;CIVIC 5DR Viistoperä (AB) 4ov 1339cm3;1;6;CIVIC 5DR;05;e11*01/116*0255*06;01;179;135;101187;404;SHHFK1760A;3668319
M1;2010-10-28;;01;ZWE150(H);ZWE150L-DHXNBW(1M);20101028;9;4;AF;;5;1455;1805;;4245;1760;1510;01;1798;73;4;false;true;Toyota;TOYOTA AURIS Monikäyttöajoneuvo (AF) 4ov 1798cm3;3;;TOYOTA AURIS;05;e11*2007/46*0018*02;01;564;93;96660;904;SB1KS56E10;3669744
M1;2010-12-03;;01;2MKFW*;2MKFWA;20101203;8;4;AB;;5;1027;1421;;3872;1669;1453;01;1360;55;4;false;;Peugeot;206+ Viistoperä (AB) 4ov 1360cm3;1;5;206+;05;e2*01/116*0374*06;01;636;149;36683;218;VF32MKFWAA;3671126
M1;2010-11-25;;01;KCAAC300X0;LNFM6500816NVR07MGG0;20101125;6;4;AF;;9;2075;3000;;5391;1904;1990;02;1968;103;4;true;;Volkswagen;CARAVELLE Monikäyttöajoneuvo (AF) 4ov 1968cm3;1;6;CARAVELLE;05;e1*01/116*0220*24;02;444;198;93695;081;WV2ZZZ7HZB;3672916
M1;2010-12-01;;01;ACCFWAX01;NFM5FM52R03114E;20101201;2;4;AC;;5;1209;1664;;4352;1642;1551;02;1199;55;3;true;;Skoda;FABIA Farmari (AC) 4ov 1199cm3;1;5;FABIA;05;e11*01/116*0291*28;02;436;99;237505;919;TMBJK65J8B;3674623
M1;2010-12-28;;01;J001M0;KZAAA500;20101228;9;4;AA;;5;1720;2255;;4891;1872;1486;02;2143;100;4;true;;Mercedes-Benz;E 200 CDI Sedan (AA) 4ov 2143cm3;1;6;E 200 CDI;05;e1*01/116*0501*07;02;683;137;165100;977;WDD2120051;3676121
M1;2010-11-10;;01;ABCGGB;FD7FD7AM012LLNVR07MG;20101110;8;4;AB;;5;1104;1580;;4064;1682;1500;01;1390;63;4;false;;Volkswagen;POLO Viistoperä (AB) 4ov 1390cm3 A;2;7;POLO;05;e1*01/116*0510*06;01;211;135;39711;364;WVWZZZ6RZB;3677644
M1;2011-01-13;;01;LCDHAF1;FAVW0020R8K607MGEM0;20110113;9;4;AA;;5;1530;2005;;4851;1826;1437;01;1798;88;4;true;;Audi;AUDI A4 Sedan (AA) 4ov 1798cm3;3;;AUDI A4;05;e1*01/116*0430*17;01;405;169;57623;539;WAUZZZ8K5B;3679275
M1G;2010-11-30;;01;XBUGQ1;QA69D052R4L807GGS5FS;20061121;8;5;AC;1;5;2370;2990;2990;5086;1983;1727;02;2967;171;6;true;false;Audi;AUDI Q7 Farmari (AC) 5ov 2967cm3 A;2;;AUDI Q7;05;e1*2001/116*0350*03;02;304;282;164975;233;WAUZZZ4L77;3680776
M1;2010-12-07;;01;0U5FS*;0U5FS0/1;20101207;8;4;AC;;5;1474;2020;;4365;1837;1635;01;1598;88;4;false;;Peugeot;3008 Farmari (AC) 4ov 1598cm3;1;5;3008;05;e2*01/116*0377*04;01;564;159;92116;905;VF30U5FS0A;3682278
M1;2010-12-10;;01;UFBA1G;5MNBP4;20101210;6;4;AC;;5;1592;2335;;4966;1886;1548;02;1997;103;4;true;;Ford;MONDEO Farmari (AC) 4ov 1997cm3 A;2;6;MONDEO;05;e13*01/116*0249*11;02;049;149;121555;027;WF0GXXGBBG;3683915
M1;2011-07-15;;01;AACFFBX0;FD6FD62E018STP17MGSNVR2;20110715;8;4;AA;;5;1560;2130;;4874;1820;1490;02;1968;103;4;true;;Volkswagen;PASSAT Sedan (AA) 4ov 1968cm3 A;2;6;PASSAT;05;e1*01/116*0307*24;02;905;135;95058;653;WVWZZZ3CZB;3685209
M1;2011-02-28;;01;SH6;5C3;20110228;2;4;AB;;5;1145;1543;;3920;1680;1505;01;1399;74;4;false;;Chevrolet;AVEO Viistoperä (AB) 4ov 1399cm3;1;5;AVEO;05;e4*01/116*0063*29;01;638;143;80000;061;KL1SF48W9B;3686638
M1;2011-05-09;;01;ACAYCF1;FM52R029R8X52LL7MGEM2;20110509;9;2;AC;;4;1215;1590;;3964;1740;1427;02;1598;77;4;true;;Audi;AUDI A1 Farmari (AC) 2ov 1598cm3;1;5;AUDI A1;05;e1*2007/46*0414*01;02;564;103;118414;904;WAUZZZ8X9B;3688293
M1;2010-12-16;;01;NSP90(H);NSP90L-CHFGKW(2F);20101216;8;4;AF;;5;1125;1480;;3785;1695;1530;01;1329;73;4;false;;Toyota;TOYOTA YARIS Monikäyttöajoneuvo (AF) 4ov 1329cm3;1;6;TOYOTA YARIS;05;e11*01/116*0249*05;01;092;120;67902;016;VNKKH96370;3689575
M1;2011-01-04;;01;ADT271(WA);ADT271L-AWTGXW(1E);20110104;8;4;AF;;5;1635;2140;;4785;1810;1480;02;2231;110;4;true;;Toyota;TOYOTA AVENSIS Monikäyttöajoneuvo (AF) 4ov 2231cm3 A;2;6;TOYOTA AVENSIS;05;e11*01/116*0331*04;02;989;174;84607;639;SB1EB76L40;3691078
M1;2010-12-30;;01;ACCFHCX11;NAM6AM62Q0310;20101230;8;4;AC;;5;1500;2100;;4666;1769;1520;02;1968;103;4;true;;Skoda;OCTAVIA Farmari (AC) 4ov 1968cm3;1;6;OCTAVIA;05;e11*01/116*0230*39;02;286;148;142781;477;TMBKE61Z3B;3692502
M1;2010-12-23;;01;B;B04;20101223;1;4;AF;;7;1450;2108;;4541;1783;1646;01;1997;104;4;false;;Nissan;NISSAN QASHQAI+2 Monikäyttöajoneuvo (AF) 4ov 1997cm3;1;6;NISSAN QASHQAI+2;05;e11*01/116*0295*13;01;753;189;140330;011;SJNJBAJ10U;3693746
M1;2011-06-03;;01;PNDA1H;7BGBNE;20110603;8;4;AF;;7;1477;2135;;4631;1828;1698;01;1596;92;4;false;;Ford;GRAND C-MAX Monikäyttöajoneuvo (AF) 4ov 1596cm3;1;5;GRAND C-MAX;05;e13*2007/46*1103*01;01;698;159;124139;963;WF0HXXWPBH;3695306
M1;2011-01-13;;01;JNA11;AA5;20110113;8;4;AA;;5;1360;1819;;4597;1788;1575;01;1598;91;4;false;;Chevrolet;CRUZE Sedan (AA) 4ov 1598cm3;1;5;CRUZE;05;e4*01/116*0140*03;01;285;153;62435;488;KL1JF69E9B;3696824
M1;2011-01-14;;01;ACCAVEX01;NFD7FD7AM01515N;20110114;2;4;AC;;5;1313;1713;;4276;1642;1532;01;1390;132;4;true;;Skoda;FABIA Farmari (AC) 4ov 1390cm3 A;2;7;FABIA;05;e11*01/116*0291*29;01;091;148;58308;008;TMBJP65J8B;3698372
M1;2011-01-14;;01;B5PG1;M56AZ1;20110114;0;4;AF;;5;1268;1720;;4280;1775;1480;01;1396;80.2;4;false;;Hyundai;i 30 Monikäyttöajoneuvo (AF) 4ov 1396cm3;1;5;i 30;05;e11*01/116*0343*10;01;543;135;85208;018;TMADB51CAB;3699666
M1;2010-12-23;;01;B21S;MT;20101223;0;4;AB;;5;1275;1685;;4255;1755;1620;01;1586;88;4;false;;Suzuki;SX4 Viistoperä (AB) 4ov 1586cm3;1;5;SX4;05;e4*01/116*0105*12;01;205;149;140331;872;TSMEYB21S0;3700903
M1;2010-12-08;;01;;;20000404;Y;2;AD;;5;1445;1870;1870;4488;1757;1369;01;2494;125;6;false;false;BMW;323Ci Coupé (AD) 2ov 2494cm3;1;5;323Ci;05;;01;167;215;211903;821;WBABM310X0;3702235
M1;2011-01-04;;01;F5PE1;A41AZ1;20110104;Y;4;AF;;5;1331;1840;;4500;1775;1565;01;1591;92.7;4;false;;Hyundai;i 30 Monikäyttöajoneuvo (AF) 4ov 1591cm3 A;2;4;i 30;05;e11*01/116*0343*10;01;853;162;75098;208;TMADC81DBB;3703572
M1;2011-01-17;;01;ADT270(E);ADT270L-AEFEYW(2D);20110117;8;4;AA;;5;1565;2100;;4715;1810;1480;02;1998;93;4;true;;Toyota;TOYOTA AVENSIS Sedan (AA) 4ov 1998cm3;1;6;TOYOTA AVENSIS;05;e11*01/116*0331*03;02;286;141;151072;452;SB1BD76L90;3704878
M1;2011-01-14;;01;F5PI1;M64AZ1;20110114;Y;4;AF;;5;1317;1820;;4490;1790;1525;01;1591;91.9;4;false;;Kia;CEED Monikäyttöajoneuvo (AF) 4ov 1591cm3;1;6;CEED;05;e4*01/116*0121*17;01;167;142;58668;802;U5YHC812AB;3706300
M1;2011-01-28;;01;BJ11;1A06A8ANEKD5;20110128;0;4;AF;;5;1490;1965;;4946;1814;1510;01;1598;132;4;true;;Opel;ASTRA Monikäyttöajoneuvo (AF) 4ov 1598cm3;1;6;ASTRA;05;e1*2007/46*0141*06;01;179;159;63627;405;W0LPF6EJ8B;3707797
M1;2011-06-29;;01;NC5FV*;NC5FV8/P;20110629;1;4;AB;;5;1350;1805;;4329;1789;1523;01;1598;115;4;true;;Citroen;C4 Viistoperä (AB) 4ov 1598cm3 A;2;6;C4;05;e2*2007/46*0040*02;01;837;148;63083;333;VF7NC5FV8A;3709618
M1G;2011-01-05;;01;XCGLBQ1;QD7B5035R8R727MGEM0;20110105;8;4;AC;;5;1895;2430;;4743;1934;1663;02;1968;125;4;true;;Audi;AUDI Q5 Farmari (AC) 4ov 1968cm3 A;2;7;AUDI Q5;05;e1*01/116*0473*06;02;297;184;125534;707;WAUZZZ8RXB;3711156
M1;2011-01-21;;01;KGB10(H);KGB10L-AHMGKW(1H);20110121;Y;4;AB;;4;905;1190;;3415;1615;1465;01;998;50;3;false;;Toyota;AYGO Viistoperä (AB) 4ov 998cm3;1;5;AYGO;05;e11*01/116*0236*07;01;091;106;46222;005;JTDKG10C00;3712693
M1;2011-02-09;;01;TXBA1G;5MNBP4;20110209;0;4;AC;;5;1592;2335;;4966;1886;1548;02;1997;120;4;true;;Ford;MONDEO Farmari (AC) 4ov 1997cm3 A;2;6;MONDEO;05;e13*01/116*0249*12;02;831;149;152220;538;WF0GXXGBBG;3714112
M1;2011-08-31;;01;NC5FS*;NC5FS0/1;20110831;Y;4;AB;;5;1280;1765;;4329;1789;1523;01;1598;88;4;false;;Citroen;C4 Viistoperä (AB) 4ov 1598cm3;1;5;C4;05;e2*2007/46*0040*02;01;049;143;102008;027;VF7NC5FS0A;3715315
M1;2011-01-14;;01;MW84;MW84F1??;20110114;2;4;AF;;5;1390;1900;;4522;1785;1499;02;1560;84;4;true;;Volvo;V50 Monikäyttöajoneuvo (AF) 4ov 1560cm3;1;6;V50;05;e4*01/116*0076*23;02;426;99;133836;804;YV1MW84F1B;3716646
M1;2011-12-22;;01;JTBA1G;5LGBNT;20110316;0;4;AC;;5;1501;2200;;4966;1886;1548;01;1596;118;4;true;;Ford;MONDEO Farmari (AC) 4ov 1596cm3;1;6;MONDEO;05;e13*01/116*0249*12;01;305;158;105357;936;WF0GXXGBBG;3718545
M1;2011-02-24;;01;FW11;5B;20110224;8;4;AA;;5;1700;2235;;4899;1860;1475;02;1995;135;4;true;;BMW;520d Sedan (AA) 4ov 1995cm3 A;2;8;520d;05;e1*2007/46*0363*03;02;420;137;140429;791;WBAFW11010;3722377
M1;2011-02-28;;01;MX11;5B;20110228;1;4;AC;;5;1790;2365;;4907;1860;1462;02;1995;135;4;true;;BMW;520d Farmari (AC) 4ov 1995cm3 A;2;8;520d;05;e1*2007/46*0455*01;02;245;139;153654;;WBAMX11020;3723835
M1;2011-02-02;;01;A;A01;20110202;0;4;AF;;5;1215;1645;;4135;1765;1565;01;1598;86;4;false;;Nissan;NISSAN JUKE Monikäyttöajoneuvo (AF) 4ov 1598cm3;1;5;NISSAN JUKE;05;e11*2007/46*0132*02;01;091;138;154656;009;SJNFBAF15U;3725316
M1;2011-05-24;;01;C31S;MT;20110524;2;4;AB;;4;930;1250;;3655;1630;1470;01;996;50;3;false;;Suzuki;ALTO Viistoperä (AB) 4ov 996cm3;1;5;ALTO;05;e6*01/116*0123*01;01;734;103;34239;253;MA3GFC31S0;3726633
M1;2011-01-28;;01;SCAXCF1;FD7AM006R8P607MGEM1;20110128;8;4;AC;;5;1385;1870;;4443;1765;1423;01;1390;92;4;true;;Audi;AUDI A3 Farmari (AC) 4ov 1390cm3 A;2;7;AUDI A3;05;e1*01/116*0217*29;01;102;127;84111;327;WAUZZZ8PXB;3728131
M1;2011-02-18;;01;ACCBZBX01;NFM6FM6AJ0080;20110218;8;4;AC;;5;1280;1880;;4666;1769;1522;01;1197;77;4;true;;Skoda;OCTAVIA Farmari (AC) 4ov 1197cm3;1;6;OCTAVIA;05;e11*01/116*0230*39;01;091;134;81701;007;TMBHM61Z4B;3730312
M1;2011-05-06;;01;2;4;20110506;9;4;AF;;5;1629;2100;;4750;1850;1470;02;2199;110;4;true;;Honda;ACCORD TOURER Monikäyttöajoneuvo (AF) 4ov 2199cm3;1;6;ACCORD TOURER;05;e6*01/116*0122*04;02;790;154;158155;382;JHMCW3700B;3732030
M1;2011-11-18;;01;BM11;1AABA4D0BDA5;20111118;2;2;AF;;5;1141;1575;;4040;1713;1488;01;1229;51;4;false;;Opel;CORSA Monikäyttöajoneuvo (AF) 2ov 1229cm3;1;5;CORSA;05;e1*01/116*0379*16;01;205;124;34883;875;W0L0SDL08B;3733755
M1;2011-03-02;;01;SCCBZBX0;AGNFD7AM0177MGGI;20110302;0;4;AF;;5;1115;1566;;4052;1693;1439;01;1197;77;4;true;;Seat;IBIZA Monikäyttöajoneuvo (AF) 4ov 1197cm3 A;2;7;IBIZA;05;e9*01/116*0067*18;01;091;124;80201;001;VSSZZZ6JZB;3735268
M1;2011-02-02;29;01;CBMFC;BX;20080729;9;5;;;3;2152;;3500;5998;2050;2522;02;2198;88;;true;false;Citroen;Jumper  5ov 2198cm3;1;5;Jumper;02;L773*04;02;091;240;189128;006;VF7YCBMFC1;3736992
M1;2011-02-28;;01;0A5FS*;0A5FS0;20110228;0;4;AF;;5;1480;2000;;4529;1837;1647;01;1598;88;4;false;;Peugeot;5008 Monikäyttöajoneuvo (AF) 4ov 1598cm3;1;5;5008;05;e2*2007/46*0004*04;01;091;159;53080;003;VF30A5FS0B;3738323
M1;2011-03-07;;01;AACAXAX0;FD7FD7AM006STP17MGSNVR2O;20110307;8;4;AA;;5;1473;2030;2030;4769;1820;1455;01;1390;90;4;true;false;Volkswagen;PASSAT Sedan (AA) 4ov 1390cm3 A;2;7;PASSAT;05;e1*01/116*0307*26;01;853;138;56714;208;WVWZZZ3CZB;3739819
M1;2011-03-15;;01;F5D14;A62AZ1;20110315;9;4;AF;;5;1676;2140;;4410;1820;1670;02;1995;135;4;true;;Hyundai;ix35 Monikäyttöajoneuvo (AF) 4ov 1995cm3 A;2;6;ix35;05;e11*2007/46*0104*01;02;927;187;184549;033;U5YZU81VDB;3741310
M1;2011-03-17;;01;ZRE151(H);ZRE151L-DHFNPW(1M);20110317;Y;4;AF;;5;1370;1750;;4245;1760;1515;01;1598;97;4;false;;Toyota;TOYOTA AURIS Monikäyttöajoneuvo (AF) 4ov 1598cm3;1;6;TOYOTA AURIS;05;e11*01/116*0305*11;01;202;153;52760;215;SB1KE56E80;3742529
M1;2011-03-11;;01;AFCAYCX01;AGNFD7AM0147MG;20110311;0;4;AF;;5;1385;1880;;4315;1768;1459;02;1598;77;4;true;;Seat;LEON Monikäyttöajoneuvo (AF) 4ov 1598cm3 A;2;7;LEON;05;e9*01/116*0052*26;02;564;123;127549;901;VSSZZZ1PZB;3744176
M1;2011-02-25;;01;ACCAYCX0;FD7FD7AM014E7MGN1;20110225;6;4;AC;;5;1340;1860;;4308;1786;1500;02;1598;77;4;true;;Volkswagen;GOLF Farmari (AC) 4ov 1598cm3 A;2;7;GOLF;05;e1*01/116*0242*36;02;905;109;117590;653;WVWZZZ1KZB;3745810
M1;2011-03-11;;01;FS52;FS5251??;20110311;2;4;AA;;5;1645;2090;;4628;1865;1479;02;1984;120;5;true;;Volvo;S60 Sedan (AA) 4ov 1984cm3;1;6;S60;05;e9*2007/46*0023*03;02;992;139;133254;442;YV1FS5251B;3747207
